token_id,rank,rank_label,rarity_score,tier,kind,name,display_name,handle,special
2603,6912,6912/8817,1.0172e-12,Common,generative,WizNerdz #2603,,,Standard
6510,6913,6913/8817,1.0181e-12,Common,generative,WizNerdz #6510,,,Standard
1719,6914,6914/8817,1.0186e-12,Common,generative,WizNerdz #1719,,,Standard
5659,6915,6915/8817,1.0189e-12,Common,generative,WizNerdz #5659,,,Standard
864,6916,6916/8817,1.0199e-12,Common,generative,WizNerdz #864,,,Standard
2196,6917,6917/8817,1.02e-12,Common,generative,WizNerdz #2196,,,Standard
3182,6918,6918/8817,1.0204e-12,Common,generative,WizNerdz #3182,,,Standard
5667,6919,6919/8817,1.0209e-12,Common,generative,WizNerdz #5667,,,Standard
7598,6920,6920/8817,1.0211e-12,Common,generative,WizNerdz #7598,,,Standard
3381,6921,6921/8817,1.0214e-12,Common,generative,WizNerdz #3381,,,Standard
1331,6922,6922/8817,1.022e-12,Common,generative,WizNerdz #1331,,,Standard
6429,6923,6923/8817,1.0224e-12,Common,generative,WizNerdz #6429,,,Standard
5063,6924,6924/8817,1.0227e-12,Common,generative,WizNerdz #5063,,,Standard
6604,6925,6925/8817,1.0245e-12,Common,generative,WizNerdz #6604,,,Standard
6053,6926,6926/8817,1.0279e-12,Common,generative,WizNerdz #6053,,,Standard
1605,6927,6927/8817,1.0283e-12,Common,generative,WizNerdz #1605,,,Standard
4306,6928,6928/8817,1.0287e-12,Common,generative,WizNerdz #4306,,,Standard
7565,6929,6929/8817,1.0293e-12,Common,generative,WizNerdz #7565,,,Standard
7667,6930,6930/8817,1.0309e-12,Common,generative,WizNerdz #7667,,,Standard
3765,6931,6931/8817,1.0317e-12,Common,generative,WizNerdz #3765,,,Standard
2433,6932,6932/8817,1.032e-12,Common,generative,WizNerdz #2433,,,Standard
5872,6933,6933/8817,1.0326e-12,Common,generative,WizNerdz #5872,,,Standard
2909,6934,6934/8817,1.0328e-12,Common,generative,WizNerdz #2909,,,Standard
5991,6935,6935/8817,1.0342e-12,Common,generative,WizNerdz #5991,,,Standard
8361,6936,6936/8817,1.0344e-12,Common,generative,WizNerdz #8361,,,Standard
656,6937,6937/8817,1.0349e-12,Common,generative,WizNerdz #656,,,Standard
5620,6938,6938/8817,1.035e-12,Common,generative,WizNerdz #5620,,,Standard
6329,6939,6939/8817,1.037e-12,Common,generative,WizNerdz #6329,,,Standard
4278,6940,6940/8817,1.0373e-12,Common,generative,WizNerdz #4278,,,Standard
2048,6941,6941/8817,1.0384e-12,Common,generative,WizNerdz #2048,,,Standard
5622,6942,6942/8817,1.0397e-12,Common,generative,WizNerdz #5622,,,Standard
5523,6943,6943/8817,1.0429e-12,Common,generative,WizNerdz #5523,,,Standard
5688,6944,6944/8817,1.0434e-12,Common,generative,WizNerdz #5688,,,Standard
3597,6945,6945/8817,1.0449e-12,Common,generative,WizNerdz #3597,,,Standard
5287,6946,6946/8817,1.0454e-12,Common,generative,WizNerdz #5287,,,Standard
4425,6947,6947/8817,1.0456e-12,Common,generative,WizNerdz #4425,,,Standard
4414,6948,6948/8817,1.0461e-12,Common,generative,WizNerdz #4414,,,Standard
3803,6949,6949/8817,1.0477e-12,Common,generative,WizNerdz #3803,,,Standard
8781,6950,6950/8817,1.0478e-12,Common,generative,WizNerdz #8781,,,Standard
638,6951,6951/8817,1.0487e-12,Common,generative,WizNerdz #638,,,Standard
5576,6952,6952/8817,1.0489e-12,Common,generative,WizNerdz #5576,,,Standard
3807,6953,6953/8817,1.0491e-12,Common,generative,WizNerdz #3807,,,Standard
3816,6954,6954/8817,1.0525e-12,Common,generative,WizNerdz #3816,,,Standard
3921,6955,6955/8817,1.0528e-12,Common,generative,WizNerdz #3921,,,Standard
795,6956,6956/8817,1.053e-12,Common,generative,WizNerdz #795,,,Standard
228,6957,6957/8817,1.0535e-12,Common,generative,WizNerdz #228,,,Standard
4110,6958,6958/8817,1.055e-12,Common,generative,WizNerdz #4110,,,Standard
2235,6959,6959/8817,1.0562e-12,Common,generative,WizNerdz #2235,,,Standard
912,6960,6960/8817,1.0566e-12,Common,generative,WizNerdz #912,,,Standard
2302,6961,6961/8817,1.0575e-12,Common,generative,WizNerdz #2302,,,Standard
2027,6962,6962/8817,1.0578e-12,Common,generative,WizNerdz #2027,,,Standard
5886,6963,6963/8817,1.0581e-12,Common,generative,WizNerdz #5886,,,Standard
7315,6964,6964/8817,1.0584e-12,Common,generative,WizNerdz #7315,,,Standard
2563,6965,6965/8817,1.0588e-12,Common,generative,WizNerdz #2563,,,Standard
4772,6966,6966/8817,1.0589e-12,Common,generative,WizNerdz #4772,,,Standard
8424,6967,6967/8817,1.059e-12,Common,generative,WizNerdz #8424,,,Standard
455,6968,6968/8817,1.0593e-12,Common,generative,WizNerdz #455,,,Standard
282,6969,6969/8817,1.0603e-12,Common,generative,WizNerdz #282,,,Standard
5145,6970,6970/8817,1.0607e-12,Common,generative,WizNerdz #5145,,,Standard
4472,6971,6971/8817,1.0615e-12,Common,generative,WizNerdz #4472,,,Standard
7710,6972,6972/8817,1.0615e-12,Common,generative,WizNerdz #7710,,,Standard
1669,6973,6973/8817,1.0616e-12,Common,generative,WizNerdz #1669,,,Standard
7376,6974,6974/8817,1.0619e-12,Common,generative,WizNerdz #7376,,,Standard
8065,6975,6975/8817,1.0622e-12,Common,generative,WizNerdz #8065,,,Standard
5833,6976,6976/8817,1.0638e-12,Common,generative,WizNerdz #5833,,,Standard
8354,6977,6977/8817,1.0652e-12,Common,generative,WizNerdz #8354,,,Standard
7880,6978,6978/8817,1.0668e-12,Common,generative,WizNerdz #7880,,,Standard
8714,6979,6979/8817,1.0684e-12,Common,generative,WizNerdz #8714,,,Standard
22,6980,6980/8817,1.0711e-12,Common,generative,WizNerdz #22,,,Standard
5852,6981,6981/8817,1.0716e-12,Common,generative,WizNerdz #5852,,,Standard
6116,6982,6982/8817,1.0716e-12,Common,generative,WizNerdz #6116,,,Standard
1096,6983,6983/8817,1.0716e-12,Common,generative,WizNerdz #1096,,,Standard
3875,6984,6984/8817,1.0743e-12,Common,generative,WizNerdz #3875,,,Standard
1361,6985,6985/8817,1.0744e-12,Common,generative,WizNerdz #1361,,,Standard
7663,6986,6986/8817,1.0748e-12,Common,generative,WizNerdz #7663,,,Standard
8047,6987,6987/8817,1.075e-12,Common,generative,WizNerdz #8047,,,Standard
1380,6988,6988/8817,1.0751e-12,Common,generative,WizNerdz #1380,,,Standard
3240,6989,6989/8817,1.0755e-12,Common,generative,WizNerdz #3240,,,Standard
7626,6990,6990/8817,1.0761e-12,Common,generative,WizNerdz #7626,,,Standard
7988,6991,6991/8817,1.077e-12,Common,generative,WizNerdz #7988,,,Standard
3642,6992,6992/8817,1.0785e-12,Common,generative,WizNerdz #3642,,,Standard
1533,6993,6993/8817,1.0787e-12,Common,generative,WizNerdz #1533,,,Standard
3045,6994,6994/8817,1.079e-12,Common,generative,WizNerdz #3045,,,Standard
25,6995,6995/8817,1.0791e-12,Common,generative,WizNerdz #25,,,Standard
1600,6996,6996/8817,1.0796e-12,Common,generative,WizNerdz #1600,,,Standard
6362,6997,6997/8817,1.0806e-12,Common,generative,WizNerdz #6362,,,Standard
4032,6998,6998/8817,1.0837e-12,Common,generative,WizNerdz #4032,,,Standard
4400,6999,6999/8817,1.0843e-12,Common,generative,WizNerdz #4400,,,Standard
4951,7000,7000/8817,1.0858e-12,Common,generative,WizNerdz #4951,,,Standard
2605,7001,7001/8817,1.0858e-12,Common,generative,WizNerdz #2605,,,Standard
1302,7002,7002/8817,1.0859e-12,Common,generative,WizNerdz #1302,,,Standard
8295,7003,7003/8817,1.087e-12,Common,generative,WizNerdz #8295,,,Standard
2132,7004,7004/8817,1.0873e-12,Common,generative,WizNerdz #2132,,,Standard
2167,7005,7005/8817,1.0893e-12,Common,generative,WizNerdz #2167,,,Standard
6119,7006,7006/8817,1.0895e-12,Common,generative,WizNerdz #6119,,,Standard
2489,7007,7007/8817,1.0909e-12,Common,generative,WizNerdz #2489,,,Standard
8348,7008,7008/8817,1.092e-12,Common,generative,WizNerdz #8348,,,Standard
4630,7009,7009/8817,1.092e-12,Common,generative,WizNerdz #4630,,,Standard
3885,7010,7010/8817,1.0932e-12,Common,generative,WizNerdz #3885,,,Standard
5238,7011,7011/8817,1.0936e-12,Common,generative,WizNerdz #5238,,,Standard
2172,7012,7012/8817,1.0942e-12,Common,generative,WizNerdz #2172,,,Standard
8773,7013,7013/8817,1.0948e-12,Common,generative,WizNerdz #8773,,,Standard
7716,7014,7014/8817,1.095e-12,Common,generative,WizNerdz #7716,,,Standard
2938,7015,7015/8817,1.095e-12,Common,generative,WizNerdz #2938,,,Standard
3901,7016,7016/8817,1.0955e-12,Common,generative,WizNerdz #3901,,,Standard
3214,7017,7017/8817,1.097e-12,Common,generative,WizNerdz #3214,,,Standard
4066,7018,7018/8817,1.0971e-12,Common,generative,WizNerdz #4066,,,Standard
5907,7019,7019/8817,1.1004e-12,Common,generative,WizNerdz #5907,,,Standard
5835,7020,7020/8817,1.1009e-12,Common,generative,WizNerdz #5835,,,Standard
2781,7021,7021/8817,1.1026e-12,Common,generative,WizNerdz #2781,,,Standard
4665,7022,7022/8817,1.1045e-12,Common,generative,WizNerdz #4665,,,Standard
8428,7023,7023/8817,1.1054e-12,Common,generative,WizNerdz #8428,,,Standard
8734,7024,7024/8817,1.1058e-12,Common,generative,WizNerdz #8734,,,Standard
2527,7025,7025/8817,1.1071e-12,Common,generative,WizNerdz #2527,,,Standard
4795,7026,7026/8817,1.1074e-12,Common,generative,WizNerdz #4795,,,Standard
1567,7027,7027/8817,1.1079e-12,Common,generative,WizNerdz #1567,,,Standard
6037,7028,7028/8817,1.1087e-12,Common,generative,WizNerdz #6037,,,Standard
3205,7029,7029/8817,1.1087e-12,Common,generative,WizNerdz #3205,,,Standard
8164,7030,7030/8817,1.109e-12,Common,generative,WizNerdz #8164,,,Standard
877,7031,7031/8817,1.1093e-12,Common,generative,WizNerdz #877,,,Standard
2013,7032,7032/8817,1.1102e-12,Common,generative,WizNerdz #2013,,,Standard
8708,7033,7033/8817,1.1102e-12,Common,generative,WizNerdz #8708,,,Standard
8051,7034,7034/8817,1.1112e-12,Common,generative,WizNerdz #8051,,,Standard
7660,7035,7035/8817,1.1122e-12,Common,generative,WizNerdz #7660,,,Standard
4916,7036,7036/8817,1.1126e-12,Common,generative,WizNerdz #4916,,,Standard
4328,7037,7037/8817,1.1127e-12,Common,generative,WizNerdz #4328,,,Standard
5164,7038,7038/8817,1.1128e-12,Common,generative,WizNerdz #5164,,,Standard
2373,7039,7039/8817,1.113e-12,Common,generative,WizNerdz #2373,,,Standard
564,7040,7040/8817,1.1132e-12,Common,generative,WizNerdz #564,,,Standard
7692,7041,7041/8817,1.1133e-12,Common,generative,WizNerdz #7692,,,Standard
6706,7042,7042/8817,1.1167e-12,Common,generative,WizNerdz #6706,,,Standard
8737,7043,7043/8817,1.1181e-12,Common,generative,WizNerdz #8737,,,Standard
6540,7044,7044/8817,1.1209e-12,Common,generative,WizNerdz #6540,,,Standard
8153,7045,7045/8817,1.1216e-12,Common,generative,WizNerdz #8153,,,Standard
1308,7046,7046/8817,1.1226e-12,Common,generative,WizNerdz #1308,,,Standard
6069,7047,7047/8817,1.1262e-12,Common,generative,WizNerdz #6069,,,Standard
8232,7048,7048/8817,1.127e-12,Common,generative,WizNerdz #8232,,,Standard
3094,7049,7049/8817,1.1279e-12,Common,generative,WizNerdz #3094,,,Standard
2824,7050,7050/8817,1.1292e-12,Common,generative,WizNerdz #2824,,,Standard
1580,7051,7051/8817,1.1297e-12,Common,generative,WizNerdz #1580,,,Standard
204,7052,7052/8817,1.1317e-12,Common,generative,WizNerdz #204,,,Standard
1953,7053,7053/8817,1.1336e-12,Common,generative,WizNerdz #1953,,,Standard
8725,7054,7054/8817,1.1337e-12,Common,generative,WizNerdz #8725,,,Standard
5988,7055,7055/8817,1.1339e-12,Common,generative,WizNerdz #5988,,,Standard
8147,7056,7056/8817,1.1347e-12,Common,generative,WizNerdz #8147,,,Standard
3552,7057,7057/8817,1.1367e-12,Common,generative,WizNerdz #3552,,,Standard
4583,7058,7058/8817,1.138e-12,Common,generative,WizNerdz #4583,,,Standard
5466,7059,7059/8817,1.1383e-12,Common,generative,WizNerdz #5466,,,Standard
715,7060,7060/8817,1.1394e-12,Common,generative,WizNerdz #715,,,Standard
2067,7061,7061/8817,1.1398e-12,Common,generative,WizNerdz #2067,,,Standard
6694,7062,7062/8817,1.1399e-12,Common,generative,WizNerdz #6694,,,Standard
3251,7063,7063/8817,1.1408e-12,Common,generative,WizNerdz #3251,,,Standard
11,7064,7064/8817,1.1415e-12,Common,generative,WizNerdz #11,,,Standard
893,7065,7065/8817,1.1435e-12,Common,generative,WizNerdz #893,,,Standard
4256,7066,7066/8817,1.1437e-12,Common,generative,WizNerdz #4256,,,Standard
8547,7067,7067/8817,1.1442e-12,Common,generative,WizNerdz #8547,,,Standard
4236,7068,7068/8817,1.1467e-12,Common,generative,WizNerdz #4236,,,Standard
5866,7069,7069/8817,1.1469e-12,Common,generative,WizNerdz #5866,,,Standard
2820,7070,7070/8817,1.1481e-12,Common,generative,WizNerdz #2820,,,Standard
5336,7071,7071/8817,1.1516e-12,Common,generative,WizNerdz #5336,,,Standard
2380,7072,7072/8817,1.1533e-12,Common,generative,WizNerdz #2380,,,Standard
7043,7073,7073/8817,1.1552e-12,Common,generative,WizNerdz #7043,,,Standard
1929,7074,7074/8817,1.1568e-12,Common,generative,WizNerdz #1929,,,Standard
39,7075,7075/8817,1.157e-12,Common,generative,WizNerdz #39,,,Standard
201,7076,7076/8817,1.1576e-12,Common,generative,WizNerdz #201,,,Standard
5381,7077,7077/8817,1.1589e-12,Common,generative,WizNerdz #5381,,,Standard
5573,7078,7078/8817,1.1596e-12,Common,generative,WizNerdz #5573,,,Standard
8779,7079,7079/8817,1.1598e-12,Common,generative,WizNerdz #8779,,,Standard
3673,7080,7080/8817,1.1602e-12,Common,generative,WizNerdz #3673,,,Standard
2359,7081,7081/8817,1.1606e-12,Common,generative,WizNerdz #2359,,,Standard
1967,7082,7082/8817,1.1607e-12,Common,generative,WizNerdz #1967,,,Standard
6850,7083,7083/8817,1.1607e-12,Common,generative,WizNerdz #6850,,,Standard
711,7084,7084/8817,1.1617e-12,Common,generative,WizNerdz #711,,,Standard
7407,7085,7085/8817,1.1618e-12,Common,generative,WizNerdz #7407,,,Standard
4731,7086,7086/8817,1.1656e-12,Common,generative,WizNerdz #4731,,,Standard
536,7087,7087/8817,1.1662e-12,Common,generative,WizNerdz #536,,,Standard
6369,7088,7088/8817,1.1669e-12,Common,generative,WizNerdz #6369,,,Standard
2017,7089,7089/8817,1.1684e-12,Common,generative,WizNerdz #2017,,,Standard
2521,7090,7090/8817,1.169e-12,Common,generative,WizNerdz #2521,,,Standard
2609,7091,7091/8817,1.1695e-12,Common,generative,WizNerdz #2609,,,Standard
3838,7092,7092/8817,1.1696e-12,Common,generative,WizNerdz #3838,,,Standard
4417,7093,7093/8817,1.1715e-12,Common,generative,WizNerdz #4417,,,Standard
3685,7094,7094/8817,1.1723e-12,Common,generative,WizNerdz #3685,,,Standard
8188,7095,7095/8817,1.1739e-12,Common,generative,WizNerdz #8188,,,Standard
8606,7096,7096/8817,1.1767e-12,Common,generative,WizNerdz #8606,,,Standard
7924,7097,7097/8817,1.1772e-12,Common,generative,WizNerdz #7924,,,Standard
4028,7098,7098/8817,1.1773e-12,Common,generative,WizNerdz #4028,,,Standard
4745,7099,7099/8817,1.1773e-12,Common,generative,WizNerdz #4745,,,Standard
7338,7100,7100/8817,1.1802e-12,Common,generative,WizNerdz #7338,,,Standard
3882,7101,7101/8817,1.1803e-12,Common,generative,WizNerdz #3882,,,Standard
8654,7102,7102/8817,1.1824e-12,Common,generative,WizNerdz #8654,,,Standard
5827,7103,7103/8817,1.1829e-12,Common,generative,WizNerdz #5827,,,Standard
3149,7104,7104/8817,1.1832e-12,Common,generative,WizNerdz #3149,,,Standard
6580,7105,7105/8817,1.1838e-12,Common,generative,WizNerdz #6580,,,Standard
6518,7106,7106/8817,1.1861e-12,Common,generative,WizNerdz #6518,,,Standard
6354,7107,7107/8817,1.1863e-12,Common,generative,WizNerdz #6354,,,Standard
129,7108,7108/8817,1.1864e-12,Common,generative,WizNerdz #129,,,Standard
3626,7109,7109/8817,1.1868e-12,Common,generative,WizNerdz #3626,,,Standard
7290,7110,7110/8817,1.1871e-12,Common,generative,WizNerdz #7290,,,Standard
3290,7111,7111/8817,1.1879e-12,Common,generative,WizNerdz #3290,,,Standard
6521,7112,7112/8817,1.1892e-12,Common,generative,WizNerdz #6521,,,Standard
7596,7113,7113/8817,1.1899e-12,Common,generative,WizNerdz #7596,,,Standard
2861,7114,7114/8817,1.191e-12,Common,generative,WizNerdz #2861,,,Standard
8346,7115,7115/8817,1.192e-12,Common,generative,WizNerdz #8346,,,Standard
5840,7116,7116/8817,1.1938e-12,Common,generative,WizNerdz #5840,,,Standard
7965,7117,7117/8817,1.1949e-12,Common,generative,WizNerdz #7965,,,Standard
3958,7118,7118/8817,1.1966e-12,Common,generative,WizNerdz #3958,,,Standard
2886,7119,7119/8817,1.1973e-12,Common,generative,WizNerdz #2886,,,Standard
4290,7120,7120/8817,1.1977e-12,Common,generative,WizNerdz #4290,,,Standard
6288,7121,7121/8817,1.1983e-12,Common,generative,WizNerdz #6288,,,Standard
6366,7122,7122/8817,1.1984e-12,Common,generative,WizNerdz #6366,,,Standard
8724,7123,7123/8817,1.1986e-12,Common,generative,WizNerdz #8724,,,Standard
7477,7124,7124/8817,1.2007e-12,Common,generative,WizNerdz #7477,,,Standard
7017,7125,7125/8817,1.2009e-12,Common,generative,WizNerdz #7017,,,Standard
7134,7126,7126/8817,1.2023e-12,Common,generative,WizNerdz #7134,,,Standard
492,7127,7127/8817,1.204e-12,Common,generative,WizNerdz #492,,,Standard
8447,7128,7128/8817,1.2043e-12,Common,generative,WizNerdz #8447,,,Standard
7992,7129,7129/8817,1.207e-12,Common,generative,WizNerdz #7992,,,Standard
3735,7130,7130/8817,1.2087e-12,Common,generative,WizNerdz #3735,,,Standard
1742,7131,7131/8817,1.2091e-12,Common,generative,WizNerdz #1742,,,Standard
8841,7132,7132/8817,1.2099e-12,Common,generative,WizNerdz #8841,,,Standard
2989,7133,7133/8817,1.2106e-12,Common,generative,WizNerdz #2989,,,Standard
287,7134,7134/8817,1.2113e-12,Common,generative,WizNerdz #287,,,Standard
2908,7135,7135/8817,1.2124e-12,Common,generative,WizNerdz #2908,,,Standard
1186,7136,7136/8817,1.2149e-12,Common,generative,WizNerdz #1186,,,Standard
955,7137,7137/8817,1.2175e-12,Common,generative,WizNerdz #955,,,Standard
3497,7138,7138/8817,1.2177e-12,Common,generative,WizNerdz #3497,,,Standard
8702,7139,7139/8817,1.218e-12,Common,generative,WizNerdz #8702,,,Standard
8109,7140,7140/8817,1.2192e-12,Common,generative,WizNerdz #8109,,,Standard
5674,7141,7141/8817,1.2211e-12,Common,generative,WizNerdz #5674,,,Standard
7496,7142,7142/8817,1.2226e-12,Common,generative,WizNerdz #7496,,,Standard
7530,7143,7143/8817,1.225e-12,Common,generative,WizNerdz #7530,,,Standard
1434,7144,7144/8817,1.2291e-12,Common,generative,WizNerdz #1434,,,Standard
3062,7145,7145/8817,1.2322e-12,Common,generative,WizNerdz #3062,,,Standard
8811,7146,7146/8817,1.2322e-12,Common,generative,WizNerdz #8811,,,Standard
7964,7147,7147/8817,1.2342e-12,Common,generative,WizNerdz #7964,,,Standard
532,7148,7148/8817,1.2346e-12,Common,generative,WizNerdz #532,,,Standard
2272,7149,7149/8817,1.2361e-12,Common,generative,WizNerdz #2272,,,Standard
1981,7150,7150/8817,1.2366e-12,Common,generative,WizNerdz #1981,,,Standard
2982,7151,7151/8817,1.2375e-12,Common,generative,WizNerdz #2982,,,Standard
5154,7152,7152/8817,1.2389e-12,Common,generative,WizNerdz #5154,,,Standard
6759,7153,7153/8817,1.2413e-12,Common,generative,WizNerdz #6759,,,Standard
62,7154,7154/8817,1.2426e-12,Common,generative,WizNerdz #62,,,Standard
3213,7155,7155/8817,1.2435e-12,Common,generative,WizNerdz #3213,,,Standard
6311,7156,7156/8817,1.2454e-12,Common,generative,WizNerdz #6311,,,Standard
5174,7157,7157/8817,1.2455e-12,Common,generative,WizNerdz #5174,,,Standard
1076,7158,7158/8817,1.2478e-12,Common,generative,WizNerdz #1076,,,Standard
8013,7159,7159/8817,1.2482e-12,Common,generative,WizNerdz #8013,,,Standard
2720,7160,7160/8817,1.2493e-12,Common,generative,WizNerdz #2720,,,Standard
790,7161,7161/8817,1.2495e-12,Common,generative,WizNerdz #790,,,Standard
1458,7162,7162/8817,1.2496e-12,Common,generative,WizNerdz #1458,,,Standard
8123,7163,7163/8817,1.2505e-12,Common,generative,WizNerdz #8123,,,Standard
7697,7164,7164/8817,1.2519e-12,Common,generative,WizNerdz #7697,,,Standard
6707,7165,7165/8817,1.2559e-12,Common,generative,WizNerdz #6707,,,Standard
7615,7166,7166/8817,1.2571e-12,Common,generative,WizNerdz #7615,,,Standard
6095,7167,7167/8817,1.2598e-12,Common,generative,WizNerdz #6095,,,Standard
6930,7168,7168/8817,1.2605e-12,Common,generative,WizNerdz #6930,,,Standard
2374,7169,7169/8817,1.2606e-12,Common,generative,WizNerdz #2374,,,Standard
4266,7170,7170/8817,1.2655e-12,Common,generative,WizNerdz #4266,,,Standard
5604,7171,7171/8817,1.2657e-12,Common,generative,WizNerdz #5604,,,Standard
1262,7172,7172/8817,1.266e-12,Common,generative,WizNerdz #1262,,,Standard
2707,7173,7173/8817,1.2662e-12,Common,generative,WizNerdz #2707,,,Standard
5165,7174,7174/8817,1.2665e-12,Common,generative,WizNerdz #5165,,,Standard
425,7175,7175/8817,1.2667e-12,Common,generative,WizNerdz #425,,,Standard
212,7176,7176/8817,1.2702e-12,Common,generative,WizNerdz #212,,,Standard
1150,7177,7177/8817,1.2713e-12,Common,generative,WizNerdz #1150,,,Standard
